date,open,close
2023-01-03,118.47000122070312,108.0999984741211
2023-01-04,109.11000061035156,113.63999938964844
2023-01-05,110.51000213623047,110.33999633789062
2023-01-06,103.0,113.05999755859375
2023-01-09,118.95999908447266,119.7699966430664
2023-01-10,121.06999969482422,118.8499984741211
2023-01-11,122.08999633789062,123.22000122070312
2023-01-12,122.55999755859375,123.55999755859375
2023-01-13,116.55000305175781,122.4000015258789
2023-01-17,125.69999694824219,131.49000549316406
2023-01-18,136.55999755859375,128.77999877929688
2023-01-19,127.26000213623047,127.16999816894531
2023-01-20,128.67999267578125,133.4199981689453
2023-01-23,135.8699951171875,143.75
2023-01-24,143.0,143.88999938964844
2023-01-25,141.91000366210938,144.42999267578125
2023-01-26,159.97000122070312,160.27000427246094
2023-01-27,162.42999267578125,177.89999389648438
2023-01-30,178.0500030517578,166.66000366210938
2023-01-31,164.57000732421875,173.22000122070312
2023-02-01,173.88999938964844,181.41000366210938
2023-02-02,187.3300018310547,188.27000427246094
2023-02-03,183.9499969482422,189.97999572753906
2023-02-06,193.00999450683594,194.75999450683594
2023-02-07,196.42999267578125,196.80999755859375
2023-02-08,196.10000610351562,201.2899932861328
2023-02-09,207.77999877929688,207.32000732421875
2023-02-10,202.22999572753906,196.88999938964844
2023-02-13,194.4199981689453,194.63999938964844
2023-02-14,191.94000244140625,209.25
2023-02-15,211.75999450683594,214.24000549316406
2023-02-16,210.77999877929688,202.0399932861328
2023-02-17,199.99000549316406,208.30999755859375
2023-02-21,204.99000549316406,197.3699951171875
2023-02-22,197.92999267578125,200.86000061035156
2023-02-23,203.91000366210938,202.07000732421875
2023-02-24,196.3300018310547,196.8800048828125
2023-02-27,202.02999877929688,207.6300048828125
2023-02-28,210.58999633789062,205.7100067138672
2023-03-01,206.2100067138672,202.77000427246094
2023-03-02,186.74000549316406,190.89999389648438
2023-03-03,194.8000030517578,197.7899932861328
2023-03-06,198.5399932861328,193.80999755859375
2023-03-07,191.3800048828125,187.7100067138672
2023-03-08,185.0399932861328,182.0
2023-03-09,180.25,172.9199981689453
2023-03-10,175.1300048828125,173.44000244140625
2023-03-13,167.4600067138672,174.47999572753906
2023-03-14,177.30999755859375,183.25999450683594
2023-03-15,180.8000030517578,180.4499969482422
2023-03-16,180.3699951171875,184.1300048828125
2023-03-17,184.52000427246094,180.1300048828125
2023-03-20,178.0800018310547,183.25
2023-03-21,188.27999877929688,197.5800018310547
2023-03-22,199.3000030517578,191.14999389648438
2023-03-23,195.25999450683594,192.22000122070312
2023-03-24,191.64999389648438,190.41000366210938
2023-03-27,194.4199981689453,191.80999755859375
2023-03-28,192.0,189.19000244140625
2023-03-29,193.1300048828125,193.8800048828125
2023-03-30,195.5800018310547,195.27999877929688
2023-03-31,197.52999877929688,207.4600067138672
2023-04-03,199.91000366210938,194.77000427246094
2023-04-04,197.32000732421875,192.5800018310547
2023-04-05,190.52000427246094,185.52000427246094
2023-04-06,183.0800018310547,185.05999755859375
2023-04-10,179.94000244140625,184.50999450683594
2023-04-11,186.69000244140625,186.7899932861328
2023-04-12,190.74000549316406,180.5399932861328
2023-04-13,182.9600067138672,185.89999389648438
2023-04-14,183.9499969482422,185.0
2023-04-17,186.32000732421875,187.0399932861328
2023-04-18,187.14999389648438,184.30999755859375
2023-04-19,179.10000610351562,180.58999633789062
2023-04-20,166.1699981689453,162.99000549316406
2023-04-21,164.8000030517578,165.0800018310547
2023-04-24,164.64999389648438,162.5500030517578
2023-04-25,159.82000732421875,160.6699981689453
2023-04-26,160.2899932861328,153.75
2023-04-27,152.63999938964844,160.19000244140625
2023-04-28,160.89999389648438,164.30999755859375
2023-05-01,163.1699981689453,161.8300018310547
2023-05-02,161.8800048828125,160.30999755859375
2023-05-03,160.00999450683594,160.61000061035156
2023-05-04,162.7100067138672,161.1999969482422
2023-05-05,163.97000122070312,170.05999755859375
2023-05-08,173.72000122070312,171.7899932861328
2023-05-09,168.9499969482422,169.14999389648438
2023-05-10,172.5500030517578,168.5399932861328
2023-05-11,168.6999969482422,172.0800018310547
2023-05-12,176.07000732421875,167.97999572753906
2023-05-15,167.66000366210938,166.35000610351562
2023-05-16,165.64999389648438,166.52000427246094
2023-05-17,168.41000366210938,173.86000061035156
2023-05-18,174.22000122070312,176.88999938964844
2023-05-19,177.1699981689453,180.13999938964844
2023-05-22,180.6999969482422,188.8699951171875
2023-05-23,186.1999969482422,185.77000427246094
