date,open,close
2023-05-23,315.1298139772058,310.432861328125
2023-05-24,309.9109947219232,309.0444641113281
2023-05-25,318.29072976190264,320.9297180175781
2023-05-26,319.05872682002087,327.7929382324219
2023-05-30,330.09716979193047,326.1387023925781
2023-05-31,327.20212577855807,323.3618469238281
2023-06-01,320.9394987276046,327.4876708984375
2023-06-02,329.13217098269604,330.2645568847656
2023-06-05,330.08725725806266,330.7962341308594
2023-06-06,330.19562255099885,328.5708923339844
2023-06-07,326.57192107899317,318.4285583496094
2023-06-08,318.97995875467535,320.2797546386719
2023-06-09,320.0139498973782,321.7864074707031
2023-06-12,323.54893969802896,326.7688903808594
2023-06-13,329.34877603115035,329.1715393066406
2023-06-14,329.2207392790675,332.1748046875
2023-06-15,332.3126932693469,342.77008056640625
2023-06-16,345.9407483756996,337.08837890625
2023-06-20,334.1146796290697,332.87396240234375
2023-06-21,331.21967006940366,328.45269775390625
2023-06-22,329.0041394344266,334.508544921875
2023-06-23,329.2404218291187,329.89031982421875
2023-06-26,328.61026513447996,323.56866455078125
2023-06-27,326.7786773945669,329.44720458984375
2023-06-28,329.5358902818276,330.7076721191406
2023-06-29,329.58503987846956,329.9198303222656
2023-06-30,332.57848626847925,335.3257751464844
2023-07-03,333.9964880500449,332.8148498535156
2023-07-05,329.9592676867089,332.972412109375
2023-07-06,332.13540234854474,336.04461669921875
2023-07-07,334.1244923820167,332.056640625
2023-07-10,329.4767824384207,326.7491760253906
2023-07-11,325.99094971925894,327.3793640136719
2023-07-12,331.4461377080676,332.0369567871094
2023-07-13,334.36079003414267,337.413330078125
2023-07-14,342.2678814702268,339.953857421875
2023-07-17,340.3871183937117,340.4363708496094
2023-07-18,340.5348083176435,353.98565673828125
2023-07-19,356.21107416498864,349.6431884765625
2023-07-20,348.1563239681224,341.55889892578125
2023-07-21,343.80400747725736,338.5063781738281
2023-07-24,340.5545261109339,339.8258361816406
2023-07-25,341.79518755329605,345.60595703125
2023-07-26,336.21205623429853,332.5982360839844
2023-07-27,335.2667585487862,325.65618896484375
2023-07-28,328.5610382897155,333.1890563964844
2023-07-31,331.7612999388239,330.776611328125
2023-08-01,330.0577387535238,331.19012451171875
2023-08-02,328.52161875649267,322.4854736328125
2023-08-03,321.00842722740435,321.6583251953125
2023-08-04,326.79839796975773,322.76116943359375
2023-08-07,323.34216307349016,325.0555114746094
2023-08-08,321.9537483771396,321.05767822265625
2023-08-09,321.4712425475284,317.2961730957031
2023-08-10,321.0281269074305,317.9854431152344
2023-08-11,315.35630184977737,316.0948181152344
2023-08-14,316.4690422541551,319.0784606933594
2023-08-15,318.05438303591984,316.93182373046875
2023-08-16,316.55684316556676,316.1621398925781
2023-08-17,316.3003145091052,312.688720703125
2023-08-18,310.3303374450524,312.2940368652344
2023-08-21,313.7248225983837,317.6225891113281
2023-08-22,321.1946842855857,318.19488525390625
2023-08-23,319.5369338888436,322.67486572265625
2023-08-24,328.44743543401626,315.73779296875
2023-08-25,317.218061820943,318.7080993652344
2023-08-28,321.3526159371164,319.4185485839844
2023-08-29,317.6225946985404,324.06622314453125
2023-08-30,324.32281515894806,324.44122314453125
2023-08-31,324.845760553026,323.4248046875
2023-09-01,326.92783979218484,324.3128967285156
2023-09-05,324.64837765053704,329.13818359375
2023-09-06,328.9705290461866,328.4771423339844
2023-09-07,326.9081387064647,325.54638671875
2023-09-08,325.72398875980934,329.84869384765625
2023-09-11,332.77937003511954,333.4701232910156
2023-09-12,331.3782249333898,327.38177490234375
2023-09-13,326.9278477470877,331.6150207519531
2023-09-14,334.6641532003969,334.2201232910156
2023-09-15,332.46368837349866,325.852294921875
2023-09-18,323.46423672175285,324.70758056640625
2023-09-19,321.8558610357087,324.30303955078125
2023-09-20,325.15167108778996,316.5272521972656
2023-09-21,315.03726246226876,315.3036804199219
2023-09-22,317.0700071580314,312.8170166015625
2023-09-25,312.40254967459873,313.3399963378906
2023-09-26,310.9618867351327,308.0114440917969
2023-09-27,308.1692621621633,308.6528015136719
2023-09-28,306.87663419975775,309.4916076660156
2023-09-29,313.54724674421175,311.5736999511719
2023-10-02,312.0966922830595,317.5436706542969
2023-10-03,316.5864693213822,309.2449035644531
2023-10-04,309.87639563246836,314.7411804199219
2023-10-05,314.86947683543065,315.1358947753906
2023-10-06,312.36306369557445,322.9314270019531
2023-10-09,320.45460260529177,325.4575500488281
2023-10-10,326.58249336445317,324.0465087890625
2023-10-11,326.82917598535187,328.023193359375
2023-10-12,326.19768402743284,326.7798767089844
2023-10-13,327.9836921494348,323.39520263671875
2023-10-16,326.6713296846801,328.2403259277344
2023-10-17,325.23060698695457,327.6679382324219
2023-10-18,328.0922386062229,325.74371337890625
2023-10-19,327.75675274742485,326.937744140625
2023-10-20,327.33243622169937,322.3492431640625
2023-10-23,321.1650893461635,324.96417236328125
2023-10-24,326.91797719567256,326.1581726074219
2023-10-25,340.4565021251705,336.1640625
2023-10-26,336.0358397657256,323.55316162109375
2023-10-27,326.059518061042,325.4477233886719
2023-10-30,329.0000705992629,332.8484802246094
2023-10-31,334.368141661427,333.6379089355469
2023-11-01,335.29571010602456,341.4926452636719
2023-11-02,342.6470977279066,343.71282958984375
2023-11-03,345.00558172330744,348.1336364746094
2023-11-06,348.775021621636,351.81427001953125
2023-11-07,354.6463243893139,355.7613830566406
2023-11-08,356.8961425131314,358.39605712890625
2023-11-09,357.5079716401421,355.9192810058594
2023-11-10,356.70871853008293,364.7805480957031
2023-11-13,363.3496563645731,361.83001708984375
2023-11-14,366.1027913524832,365.37255859375
2023-11-15,367.1128197102885,365.5209045410156
2023-11-16,366.7963614577358,371.9479064941406
2023-11-17,369.41663021620167,365.6988525390625
2023-11-20,367.053455411311,373.2036437988281
2023-11-21,371.4535142101286,368.8826904296875
2023-11-22,373.75734968023374,373.6090393066406
2023-11-24,373.0949029680178,373.19378662109375
2023-11-27,372.5510875373221,374.36053466796875
2023-11-28,374.1034805891569,378.4046630859375
2023-11-29,379.45276464211935,374.5978698730469
2023-11-30,374.24183579364643,374.6571350097656
2023-12-01,372.53129531051445,370.3065490722656
2023-12-04,364.9572666786292,364.996826171875
2023-12-05,362.3369890872158,368.3388366699219
2023-12-06,369.3474332518956,364.6606140136719
2023-12-07,364.0970268782678,366.7864990234375
2023-12-08,365.05618109677266,370.02972412109375
2023-12-11,364.3442425802933,367.132568359375
2023-12-12,366.6876305328375,370.1780090332031
2023-12-13,371.7995652934086,370.1680908203125
2023-12-14,369.1200493290244,361.8228759765625
2023-12-15,362.7324834814476,366.5689392089844
2023-12-18,365.3033720705786,368.4674377441406
2023-12-19,367.3204340997758,369.0705871582031
2023-12-20,370.79108024092596,366.4602355957031
2023-12-21,368.3784007227526,369.347412109375
2023-12-22,369.48587042516914,370.3757629394531
2023-12-26,370.7910447615306,370.4548645019531
2023-12-27,369.49572023830234,369.8714599609375
2023-12-28,371.15691836613945,371.06793212890625
2023-12-29,371.77983747710107,371.81939697265625
2024-01-02,369.6638284252025,366.7073974609375
2024-01-03,364.86827930524817,366.4404296875
2024-01-04,366.5096417702584,363.8102722167969
2024-01-05,364.82868342022056,363.62237548828125
2024-01-08,365.1550098059731,370.4845275878906
2024-01-09,367.83460167151895,371.5721740722656
2024-01-10,372.14568493728495,378.4738464355469
2024-01-11,381.6675761983364,380.3129577636719
2024-01-12,381.1632692761554,384.1098327636719
2024-01-16,389.2415832112696,385.8896179199219
2024-01-17,383.6253660644491,385.0986328125
2024-01-18,387.3234169753243,389.44927978515625
2024-01-19,391.31800122328355,394.1953430175781
2024-01-22,395.53021503062706,392.05963134765625
2024-01-23,391.30812148964645,394.4227600097656
2024-01-24,397.0331767370542,398.0417175292969
2024-01-25,399.7819603610059,400.3257751464844
2024-01-26,399.8314262456905,399.3963623046875
2024-01-29,401.5024742961571,405.12139892578125
2024-01-30,407.6328499314226,404.0040283203125
2024-01-31,402.39234000988097,393.11761474609375
2024-02-01,397.3199212437322,399.248046875
2024-02-02,399.27768793699545,406.6045227050781
2024-02-05,405.29931376867506,401.0970153808594
2024-02-06,401.3244494199643,400.9388122558594
2024-02-07,402.8669448083425,409.4027404785156
2024-02-08,409.40277301004994,409.46209716796875
2024-02-09,410.58927173757974,415.82977294921875
2024-02-12,415.83971441321404,410.5992126464844
2024-02-13,400.39500560681336,401.759521484375
2024-02-14,404.23605848087817,405.6427001953125
2024-02-15,404.30537605508795,402.7402038574219
2024-02-16,404.1270543842311,400.2637023925781
2024-02-20,399.4513996951192,399.0056457519531
2024-02-21,396.41027241644326,398.4013671875
2024-02-22,406.3360744839896,407.7823486328125
2024-02-23,411.76465043623483,406.4847106933594
2024-02-26,407.5941515550284,403.71099853515625
2024-02-27,404.1567686089776,403.6515808105469
2024-02-28,404.3449824000404,403.8893127441406
2024-02-29,404.80069987993255,409.75372314453125
2024-03-01,407.4059534745647,411.5962219238281
2024-03-04,409.55559222110224,411.0216979980469
2024-03-05,410.07064779480004,398.8669128417969
2024-03-06,399.1839622822259,398.3122253417969
2024-03-07,402.3043143885256,405.29595947265625
2024-03-08,404.1270235900873,402.40338134765625
2024-03-11,399.9665214154685,400.7193603515625
2024-03-12,403.79026068759885,411.3782958984375
2024-03-13,414.1717647960068,411.199951171875
2024-03-14,416.2916924630243,421.22491455078125
2024-03-15,415.3506293663728,412.5075988769531
2024-03-18,410.3579455831781,413.39910888671875
2024-03-19,413.90430223487067,417.45068359375
2024-03-20,418.03510823968844,421.2347717285156
2024-03-21,425.7915766495499,425.3359069824219
2024-03-22,425.6628247277611,424.7118225097656
2024-03-25,421.24466758284495,418.88702392578125
2024-03-26,421.6112012034168,417.68841552734375
2024-03-27,420.45224975865324,417.47052001953125
2024-03-28,417.0049168339557,416.7671813964844
2024-04-01,419.96685412288895,420.5810241699219
2024-04-02,416.1628866591322,417.48040771484375
2024-04-03,415.78651927016153,416.499755859375
2024-04-04,420.9970416568271,413.953857421875
2024-04-05,416.0638232237435,421.52203369140625
2024-04-08,421.175397711729,420.600830078125
2024-04-09,422.43343322697575,422.2749328613281
2024-04-10,418.223340545814,419.2832946777344
2024-04-11,421.81923224312044,423.9093933105469
2024-04-12,420.0658901447868,417.93609619140625
2024-04-15,422.5919509817317,409.75372314453125
2024-04-16,410.6749594816062,410.6848449707031
2024-04-17,413.3297553873522,407.9705810546875
2024-04-18,406.7719711724091,400.4717102050781
2024-04-19,400.23398957432255,395.3701171875
2024-04-22,396.3211036284112,397.1928405761719
2024-04-23,400.4420226888204,403.7407531738281
2024-04-24,405.7120076101216,405.2167053222656
2024-04-25,390.32792438015684,395.2908630371094
2024-04-26,408.2975149317784,402.5024719238281
2024-04-29,401.4424862005164,398.4706726074219
2024-04-30,397.71784459298715,385.6720886230469
2024-05-01,388.92127488428895,391.2294006347656
2024-05-02,393.92387125977757,394.1021728515625
2024-05-03,398.500380810565,402.8392333984375
2024-05-06,404.91957397962835,409.6546630859375
2024-05-07,410.76410326855756,405.49407958984375
2024-05-08,404.33507234714784,406.68280029296875
2024-05-09,406.71254786446275,408.44610595703125
2024-05-10,409.06027703547176,410.8433532714844
2024-05-13,414.0826182503801,409.8329162597656
2024-05-14,408.1489171745,412.6462707519531
2024-05-15,414.7203513205961,419.8609313964844
2024-05-16,418.5906387303572,417.78680419921875
2024-05-17,419.32504512881616,417.01275634765625
2024-05-20,417.01278697375295,422.103759765625
2024-05-21,423.58239750259565,425.7756042480469
2024-05-22,426.8176027078419,427.24432373046875
2024-05-23,429.6757070386861,423.7511291503906
2024-05-24,423.93965100741593,426.8870544433594
2024-05-28,426.3611154416687,427.0458679199219
2024-05-29,422.4510995765547,425.9046325683594
2024-05-30,421.071626093263,411.5149230957031
